Cruise,Station,Year,Month,Day,Hour,Lat,Long,Pressure_CTD (dbar),Depth (m),Temperatura_CTD (C),Salinidade_CTD (psu),Sound velocity_CTD (m/s),Density_CTD(kg/m3),Prof local (m),Secchi (m),Salinidade (psu),Temperatura (C),pH,pH2,Tph,OD (mg/L),OD (% sat),OD (frasco),pCO2,Cond(mS/cm),Ch4,Metais (ml),N Fil Metais,MPS (mL),MPS (mg/ L),Volume filtrado Chl-a (ml),Chl a (ug/m3),Feo (ug/m3),Clorf-a (ug/m3),Clorf-b (ug/m3),Clorf-c (ug/m3),Clorf-a 2(ug/m3),Clorf-b 2(ug/m3),Clorf-c 2(ug/m3),Carotenoide Diatom (ug/m3),Carotenoide Dinofl (ug/m3)
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,,4.9,,,,,5.9,,,,,,,,,,,,,,,,,700,18.13,3.08,20.86,-0.74,4.51,20.41,-0.98,9.95,8.68,21.71
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,,1,,,,,3.9,2,28,24.4,8.61,,,7.5,105.2,,150,,,,,900,5.3,900,6.55,3.87,9.23,-0.21,2.05,9.02,-0.33,4.54,4.04,10.11
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,,2.9,,,,,3.9,,,,,,,,,,,,,,,,,900,6.75,1.49,7.97,-0.19,1.75,7.8,-0.29,3.87,3.55,8.87
VLT01,VLT143,2021,11,10,9:05,-23.095717,-44.356483,,1,,,,,25,6,31.2,22.87,8.3,,,7.86,108.7,,366,,14500,,,2500,1.7,2500,1.01,0.21,1.18,-0.02,0.2,1.16,-0.03,0.43,0.6,1.49
VLT01,VLT143,2021,11,10,9:05,-23.095717,-44.356483,,24,,,,,25,,,,,,,,,,,,,,,,,2000,1.12,0.62,1.53,0.08,0.27,1.51,0.05,0.61,0.79,1.96
VLT01,VLT144,2021,11,10,11:32,-23.059033,-44.181183,,1,,,,,20.5,6,34.1,21.36,8.29,,,8.38,114.4,,381,,6813,,,2500,2.1,2500,2.2,0.14,2.38,0.01,0.44,2.33,-0.02,0.97,1.15,2.87
VLT01,VLT144,2021,11,10,11:32,-23.059033,-44.181183,,19.5,,,,,20.5,,,,,,,,,,,,,,,,,2000,1.83,0.33,2.11,0.05,0.32,2.07,0.02,0.72,0.93,2.32
VLT01,VLT145,2021,11,10,13:01,-23.06425,-44.300483,,1,,,,,23.4,7,33.93,23.29,8.29,,,8.04,114.2,,379,,6264,,,2250,2.4,2250,1.4,0.13,1.55,-0.03,0.28,1.51,-0.05,0.62,0.88,2.21
VLT01,VLT145,2021,11,10,13:01,-23.06425,-44.300483,,22.4,,,,,23.4,,,,,,,,,,,,,,,,,2000,1.5,0.5,1.86,0.06,0.28,1.83,0.02,0.63,0.82,2.04
VLT01,VLT146,2021,11,10,14:28,-23.016183,-44.272367,,1,,,,,11.4,5,33.46,23.61,8.28,,,7.91,112.8,,395,,10710,,,2000,2.5,2000,1.69,-0.11,1.7,-0.06,0.31,1.66,-0.08,0.68,0.95,2.37
VLT01,VLT146,2021,11,10,14:28,-23.016183,-44.272367,,10.4,,,,,11.4,,,,,,,,,,,,,,,,,2000,1.02,0.43,1.31,0.1,0.18,1.29,0.08,0.41,0.71,1.78
VLT01,VLT147,2021,11,10,15:27,-23.0115,-44.30895,,1,,,,,11.3,,33,24.23,8.29,,,7.93,114,,387,,35000,,,2000,3.1,2000,3.6,0.12,3.85,-0.12,0.76,3.76,-0.17,1.68,1.85,4.62
VLT01,VLT147,2021,11,10,15:27,-23.0115,-44.30895,,10.3,,,,,11.3,,,,,,,,,,,,,,,,,2000,2.55,0.39,2.9,0.03,0.47,2.84,-0.01,1.05,1.25,3.12
VLT01,VLT AA,2021,11,15,12:26,-22.945347,-43.85158,,1,,,,,11.3,3,32.5,22.33,8.42,,,9.15,126.3,,,49.59,,400,42,1250,4.9,1250,12.76,3.32,15.42,-0.45,2.88,15.06,-0.62,6.38,5.92,14.79
VLT01,VLT BB,2021,11,15,12:05,-22.917547,-43.797173,,1,,,,,1.1,1.1,29.84,25.6,8.27,8.171,,8.64,124,,,45.83,,300,41,1000,8,1000,8.49,0.02,8.9,-0.3,1.67,8.7,-0.4,3.71,2.93,7.32
VLT01,VLT CC,2021,11,15,11:35,-22.939963,-43.798868,,1,,,,,4.5,2,32.99,22.05,8.28,8.243,,7.5,104.5,,,50.24,,400,40,1000,6.3,1000,14.43,0.48,15.42,-0.36,2.84,15.05,-0.57,6.34,4.85,12.12
VLT01,VLT DD,2021,11,15,11:10,-22.966092,-43.745618,,1,,,,,2.8,1,29.48,23.81,8.54,8.495,,10.14,141.5,,,45.5,,300,39,500,15.4,500,48.21,4.03,52.72,0.38,12.43,51.61,-0.44,27.59,19.18,47.96
VLT01,VLT EE,2021,11,15,10:52,-22.997983,-43.688142,,1,,,,,3.4,1,30.81,25.16,8.64,8.553,,10.53,149.1,,,47.32,,400,38,750,10.4,750,22.06,3.99,25.47,-0.27,5.56,24.94,-0.61,12.31,10.32,25.79
VLT01,VLT FF,2021,11,15,10:15,-23.027735,-43.619585,,1,,,,,2.2,2,30.28,24.8,8.47,8.359,,11.25,162.2,,,,,300,37,1250,7.9,1250,28.64,5.56,33.32,-0.28,7.09,32.61,-0.9,15.86,10.75,26.87
VLT02,VLT201,2022,4,26,8:00,-23.028755,-44.08678833,,1,,,,,16,5,34.5,24.81,8.19,8.161,25.2,3.8,45,194,486,,,,,,,,,,,,,,,,,
VLT02,VLT201,2022,4,26,8:00,-23.028755,-44.08678833,,15,,,,,16,,34.2,25.1,8.28,114,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT202,2022,4,26,10:05,-22.9772,-43.94727833,,1,,,,,17,3.5,31.72,25.62,8.32,8.256,,8.36,54.6,69,347,,,,,,,,,,,,,,,,,
VLT02,VLT202,2022,4,26,10:05,-22.9772,-43.94727833,,16,,,,,17,,33.4,24.8,8.116,112,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT203,2022,4,26,12:00,-22.93018167,-43.81296167,,1,,,,,5,2.5,31.63,26.24,8.34,8.282,26.5,5.41,67.1,196,380,,,,,,,,,,,,,,,,,
VLT02,VLT203,2022,4,26,12:00,-22.93018167,-43.81296167,,4,,,,,5,,30.3,25.9,8.234,55,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT204,2022,4,26,13:30,-22.94922333,-43.786515,,1,,,,,5,2,25.48,26.99,8.29,8.216,27.6,5.31,66.1,106,386,,,,,,,,,,,,,,,,,
VLT02,VLT204,2022,4,26,13:30,-22.94922333,-43.786515,,4,,,,,5,,31.5,25.9,8.162,58,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT205,2022,4,26,14:47,-23.01062667,-43.75490333,,1,,,,,5.8,2,30.99,26.42,8.33,8.323,27.1,6,72.6,13,343,,,,,,,,,,,,,,,,,
VLT02,VLT205,2022,4,26,14:47,-23.01062667,-43.75490333,,4.8,,,,,5.8,,29.8,25.9,8.296,14,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT206,2022,4,26,16:10,-22.98150333,-43.84122167,,1,,,,,8,3,30.75,25.88,8.4,8.334,26.3,6.8,82.7,49,279,,,,,,,,,,,,,,,,,
VLT02,VLT206,2022,4,26,16:10,-22.98150333,-43.84122167,,7,,,,,8,,32,25.5,8.113,190,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT207,2022,4,26,17:33,-22.98034667,-43.9514,,1,,,,,17,2.5,30.81,25.91,8.46,8.416,26,6.88,86.3,48,230,,,,,,,,,,,,,,,,,
VLT02,VLT207,2022,4,26,17:33,-22.98034667,-43.9514,,16,,,,,17,,33.3,24.7,8.132,200,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT208,2022,4,26,19:13,-23.03728167,-44.06880333,,1,,,,,13,,32.88,26.12,8.33,8.291,26.1,5.85,71.5,96,340,,,,,,,,,,,,,,,,,
VLT02,VLT208,2022,4,26,19:13,-23.03728167,-44.06880333,,12,,,,,13,,33.2,24.9,8.197,192,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT209,2022,4,27,8:38,-23.09133167,-44.38789833,,1,,,,,22.3,7.5,33.33,26.16,8.25,8.194,25.7,5.29,66,,435,,,,,,,,,,,,,,,,,
VLT02,VLT209,2022,4,27,8:38,-23.09133167,-44.38789833,,21.3,,,,,22.3,,34.6,24.8,8.195,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,,1,,,,,29.3,16,34.38,26.02,8.27,8.073,25.8,5.49,66.8,,421,,,,,,,,,,,,,,,,,
VLT02,VLT210,2022,4,27,9:50,-23.1502,-44.37414167,,28.3,,,,,29.3,,35,23.5,7.996,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,,1,,,,,35,18,34.9,25.77,8.28,8.192,25.6,5.3,65.3,,423,,,,,,,,,,,,,,,,,
VLT02,VLT211,2022,4,27,11:35,-23.19822167,-44.464905,,34,,,,,35,,35.3,23.7,8.168,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,,1,,,,,27.9,12,34.57,26.09,8.27,8.171,27.3,5.17,64.2,,417,,,,,,,,,,,,,,,,,
VLT02,VLT212,2022,4,27,13:00,-23.21558833,-44.53880167,,26.9,,,,,27.9,,34.7,23.9,8.147,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT213,2022,4,27,15:25,-23.14144167,-44.62300833,,1,,,,,13,,34.29,26.91,8.25,8.266,28.2,5.28,65.5,,441,,,,,,,,,,,,,,,,,
VLT02,VLT213,2022,4,27,15:25,-23.14144167,-44.62300833,,12,,,,,13,,34.3,25.1,8.287,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT214,2022,4,27,17:00,-23.07326333,-44.54135167,,1,,,,,17.8,11,33.77,26.77,8.26,8.142,27.4,5.03,62.6,,435,,,,,,,,,,,,,,,,,
VLT02,VLT214,2022,4,27,17:00,-23.07326333,-44.54135167,,16.8,,,,,17.8,,34.4,25.1,8.139,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT215,2022,4,27,18:15,-23.04247333,-44.49483833,,1,,,,,12.4,,33.95,26.95,8.25,8.113,27,5.04,63,,430,,,,,,,,,,,,,,,,,
VLT02,VLT215,2022,4,27,18:15,-23.04247333,-44.49483833,,11.4,,,,,12.4,,33.7,25.3,8.085,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT216,2022,4,28,8:25,-23.08931667,-44.34592167,,1,,,,,23.2,15,34,26.31,8.26,8.408,26.8,5.47,67.6,,447,,,,,,,,,,,,,,,,,
VLT02,VLT216,2022,4,28,8:25,-23.08931667,-44.34592167,,22.2,,,,,23.2,,34.4,25.1,8.319,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,,1,,,,,49,17,34.06,26.02,8.25,8.215,26.4,5.49,67.4,,438,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,,48,,,,,49,,34.3,23.7,8.126,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT218,2022,4,28,11:44,-23.064065,-44.13577333,,1,,,,,29,13,34.3,26.1,8.26,8.24,26.6,5.47,67.1,,441,,,,,,,,,,,,,,,,,
VLT02,VLT218,2022,4,28,11:44,-23.064065,-44.13577333,,28,,,,,29,,34.5,24.7,8.234,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT219,2022,4,28,13:55,-23.04878833,-44.27592833,,1,,,,,17,12,33.54,27.58,8.25,8.21,28.2,5.37,68.2,,454,,,,,,,,,,,,,,,,,
VLT02,VLT219,2022,4,28,13:55,-23.04878833,-44.27592833,,16,,,,,17,,34.5,25.4,8.239,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT220,2022,4,28,15:50,-22.99371333,-44.35827833,,1,,,,,10.4,6,31.09,28.64,8.31,8.453,29.1,6.01,77.4,,374,,,,,,,,,,,,,,,,,
VLT02,VLT220,2022,4,28,15:50,-22.99371333,-44.35827833,,9.4,,,,,10.4,,32.7,27,8.437,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,0.15,0.149704704,23.60670779,33.9397186,1529.831557,1022.956499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,0.45,0.449110465,23.54577962,33.947246,1529.69141,1022.981247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,0.75,0.748500003,23.46608105,34.02903871,1529.584478,1023.067667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,1.05,1.047858284,23.33461324,34.14543832,1529.383891,1023.195279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,1.35,1.347188148,23.26499943,34.20560908,1529.278052,1023.262317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,1.65,1.646507592,23.28357105,34.21703431,1529.34264,1023.266903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,1.95,1.945822272,23.26326803,34.24502557,1529.326692,1023.295287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,2.25,2.245116535,23.148286,34.34676413,1529.150595,1023.406902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,2.55,2.544374096,22.99044089,34.46950329,1528.887268,1023.546694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,2.85,2.843609939,22.89985829,34.44558424,1528.634443,1023.555852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,3.15,3.142831693,22.79427838,34.51955037,1528.449615,1023.643471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,3.45,3.442049773,22.68444252,34.39466567,1528.035331,1023.581377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,3.75,3.741266433,22.5490871,34.43739284,1527.737731,1023.653576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,4.05,4.040462072,22.42178803,34.48306628,1527.463054,1023.725603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,4.35,4.339633978,22.26326907,34.54200364,1527.120555,1023.816383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,4.65,4.638787191,22.2058045,34.56844686,1527.004768,1023.853935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,4.95,4.937932164,22.16682703,34.5776412,1526.91811,1023.873174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,5.25,5.237069539,22.12731829,34.60499169,1526.849932,1023.906341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,5.55,5.536202222,22.10121454,34.59276636,1526.773201,1023.905681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,5.85,5.835332769,22.06649829,34.59887339,1526.694029,1023.921352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,6.15,6.134456293,22.01971766,34.6231025,1526.603084,1023.954155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,6.45,6.433560692,21.87131018,34.69653253,1526.298967,1024.052686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,6.75,6.732628265,21.59781647,34.79760041,1525.692759,1024.206739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,7.05,7.031681367,21.46923238,34.6774564,1525.223294,1024.152171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,7.35,7.330751835,21.32406114,34.53919445,1524.687974,1024.088195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,7.65,7.629818355,21.07099628,34.56683898,1524.044514,1024.179603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,7.95,7.928842913,20.7941773,34.72465305,1523.47672,1024.37603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,8.25,8.227804287,20.36003449,34.88110995,1522.471999,1024.612955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,8.55,8.526733416,20.19921207,34.80293395,1521.947694,1024.597411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,8.85,8.825653941,19.98433242,34.82502894,1521.383678,1024.672328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,9.15,9.124531028,19.63321272,34.99547997,1520.602344,1024.895663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,9.45,9.423369841,19.5111002,35.00394924,1520.274899,1024.935197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,9.75,9.722191107,19.38906509,35.06719297,1520.008135,1025.016422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,10.05,10.02099024,19.25710903,35.11388373,1519.69376,1025.087458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,10.35,10.31977484,19.16642666,35.11960287,1519.448887,1025.116465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,10.65,10.6185531,19.10137614,35.11557243,1519.265098,1025.131386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,10.95,10.91732727,19.01903365,35.10404136,1519.023411,1025.144959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,11.25,11.21609202,18.8822946,35.12396257,1518.661682,1025.196369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,11.55,11.51482532,18.68824558,35.27342496,1518.280903,1025.361216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,11.85,11.81352686,18.54388286,35.29410522,1517.894937,1025.41479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,12.15,12.11221951,18.47217846,35.27913232,1517.676578,1025.422681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,12.45,12.41090319,18.34188387,35.30540449,1517.33529,1025.476761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,12.75,12.70955644,18.10361603,35.42888393,1516.789534,1025.631995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,13.05,13.00817941,17.94237699,35.44445462,1516.342316,1025.685157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,13.35,13.30679242,17.73713633,35.39731259,1515.692552,1025.700827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,13.65,13.60540332,17.62823048,35.3597763,1515.334432,1025.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,13.95,13.90400914,17.55906559,35.38322965,1515.162259,1025.73616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,14.25,14.20259921,17.45973977,35.44445618,1514.943691,1025.808577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,14.55,14.5011655,17.33322863,35.52189985,1514.662376,1025.899946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,14.85,14.79970334,17.02603324,35.56021126,1513.796102,1026.004524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,15.15,15.09822386,16.66740381,35.46691094,1512.616178,1026.019342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,15.45,15.39676879,16.42631169,35.15453531,1511.530996,1025.83714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,15.75,15.69532986,16.13695846,35.15883529,1510.657384,1025.908849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,16.05,15.99388658,15.89089511,35.02987615,1509.756572,1025.867394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,16.35,16.29243806,15.69482031,35.07143529,1509.203067,1025.945267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,16.65,16.59094452,15.44268697,35.29713002,1508.6856,1026.177253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,16.95,16.88941302,15.37461442,35.3136685,1508.49725,1026.206588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,17.25,17.18787337,15.34578052,35.33882293,1508.441323,1026.233753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,17.55,17.4863278,15.32353566,35.34865428,1508.388145,1026.247632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,17.85,17.78477882,15.30597347,35.35478358,1508.345284,1026.257609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,18.15,18.08322725,15.28993941,35.35910411,1508.305082,1026.265849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,18.45,18.38167365,15.28043196,35.36255272,1508.284289,1026.271958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,18.75,18.68012089,15.26754634,35.34225463,1508.225286,1026.260519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,19.05,18.97856705,15.24138528,35.35781182,1508.166357,1026.279671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,19.35,19.2770081,15.21996634,35.37121746,1508.119754,1026.296104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,19.65,19.57544733,15.20514679,35.36065031,1508.065931,1026.292587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,19.95,19.87388658,15.19432274,35.36074145,1508.037035,1026.296394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,20.25,20.17232615,15.18800977,35.34980524,1508.009458,1026.290698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,20.55,20.47076426,15.17638078,35.36566703,1507.996374,1026.306839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,20.85,20.76920162,15.16839443,35.34792391,1507.955606,1026.296266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,21.15,21.06763841,15.14811578,35.35975197,1507.910629,1026.311218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,21.45,21.36607299,15.14895385,35.35896557,1507.917317,1026.311755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,21.75,21.66450752,15.14180888,35.35549456,1507.895788,1026.311995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,22.05,21.9629403,15.13227846,35.36685811,1507.884028,1026.3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,22.35,22.26137098,15.13339008,35.36877215,1507.894722,1026.326759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,22.65,22.55980145,15.13353235,35.3662865,1507.897244,1026.32614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,22.95,22.8582336,15.1443173,35.35384377,1507.921629,1026.315484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,23.25,23.15666628,15.1372337,35.35983201,1507.911304,1026.323002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,23.55,23.4550965,15.13105018,35.36889543,1507.907387,1026.332691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,23.85,23.75352545,15.15331628,35.37290329,1507.987012,1026.332166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,24.15,24.05195735,15.15960861,35.34787754,1507.982617,1026.312806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT131,2021,11,8,7:54,-23.149917,-44.372883,24.45,24.35039029,15.14444124,35.3580944,1507.951817,1026.32538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
